osm_id,osm_type,amenity,fuel,capacity,building,railway,public_transport,layer,operator,leisure,surface,parking,opening_hours,name,longitude,latitude,geom_type
"10797303166",nodes,,,,cabin,,,,,,,,,,30.2863018,59.9416754,POINT
"5116219045",nodes,parking,,,,,,,,,asphalt,surface,,,30.2318155,59.9589246,POINT
"5596905141",nodes,parking,,,,,,,,,asphalt,surface,,,30.2314568,59.9589582,POINT
"7598755243",nodes,parking,,,,,,,,,,surface,,,30.239085,59.942344,POINT
"7600057380",nodes,parking,,,,,,,,,asphalt,surface,,,30.235649,59.9452404,POINT
"5117685079",nodes,parking,,,,,,,,,asphalt,surface,,,30.2345186,59.9456983,POINT
"7600057381",nodes,parking,,,,,,,,,asphalt,surface,,,30.2349865,59.9455856,POINT
"951709542",nodes,parking,,,,,,,,,,,,,30.2823183,59.9379609,POINT
"951709326",nodes,parking,,,,,,,,,,,,,30.2840236,59.93767,POINT
"5116284912",nodes,parking,,,,,,,,,asphalt,surface,,,30.2471347,59.9547126,POINT
"5116284899",nodes,parking,,,,,,,,,asphalt,surface,,,30.2470337,59.9551789,POINT
"9631118014",nodes,recycling,,,garage,,,,,,,,Th-Su 12:00-20:00,Переработкинская,30.2470944,59.9223888,POINT
"10554853236",nodes,,,,kiosk,,,,,,,,10:00-22:00,SmartBox,30.2713143,59.9408056,POINT
"5110970283",nodes,fuel,,,,,,,,,,,,АТГ,30.2542072,59.955052,POINT
"10563102459",nodes,,,,kiosk,,,,,,,,,Relax Табако,30.2573884,59.931517,POINT
"8017463734",nodes,parking,,,,,,,,,,surface,,,30.2574366,59.9288572,POINT
"7610336808",nodes,parking,,,,,,,,,,surface,,,30.2404314,59.932909,POINT
"11330239027",nodes,parking,,,,,,,,,,surface,,,30.2241021,59.9430359,POINT
"11328447065",nodes,parking,,,,,,,,,asphalt,surface,,,30.2215514,59.9469725,POINT
"5754724902",nodes,parking,,,,,,,,,asphalt,surface,,,30.2218759,59.945544,POINT
"11328447068",nodes,parking,,,,,,,,,asphalt,surface,,,30.2217847,59.946311,POINT
"4938934759",nodes,parking,,,,,,,,,,,,,30.2570665,59.9508429,POINT
"8016922425",nodes,parking,,,,,,,,,,,,,30.2508679,59.9497147,POINT
"11328487374",nodes,parking,,,,,,,,,asphalt,surface,,,30.2279873,59.9460551,POINT
"5754724900",nodes,parking,,,,,,,,,asphalt,surface,,,30.2290696,59.9459228,POINT
"11328447066",nodes,parking,,,,,,,,,asphalt,surface,,,30.224719,59.9465246,POINT
"11345466668",nodes,parking,,,,,,,,,,surface,,,30.2100179,59.9450913,POINT
"5125016527",nodes,parking,,,,,,,,,asphalt,surface,,,30.2283168,59.944764,POINT
"5754724903",nodes,parking,,,,,,,,,asphalt,surface,,,30.2250945,59.9450496,POINT
"10868106880",nodes,parking,,"65",,,,,,,,multi-storey,,,30.2594471,59.9461015,POINT
"8395261061",nodes,fuel,,,,,,,Global Gas,,,,24/7,Global Gas,30.2624309,59.9524015,POINT
"11328447064",nodes,parking,,,,,,,,,asphalt,surface,,,30.2183354,59.9474527,POINT
"5754724901",nodes,parking,,,,,,,,,asphalt,surface,,,30.2187002,59.9460061,POINT
"963714141",nodes,parking,,,,,,,,,,,,,30.2816116,59.9360331,POINT
"963713898",nodes,parking,,,,,,,,,,,,,30.2872251,59.9371933,POINT
"5785285483",nodes,parking,,,,,,,,,asphalt,surface,,,30.2134806,59.9409173,POINT
"5785285487",nodes,parking,,,,,,,,,asphalt,surface,,,30.2145213,59.9408246,POINT
"7030875544",nodes,,,,kiosk,,,,,,,,,,30.2413804,59.9383823,POINT
"935201476",nodes,parking,,,,,,,,,,,,,30.2772827,59.942301,POINT
"11230997887",nodes,parking,,,,,,,,,,,,,30.2689376,59.9524458,POINT
"11230939162",nodes,parking,,,,,,,,,,,,,30.2689575,59.9523657,POINT
"8712953852",nodes,parking,,,,,,,,,,surface,,,30.2699518,59.9517307,POINT
"8712953851",nodes,parking,,,,,,,,,,surface,,,30.269579,59.951916,POINT
"8712953850",nodes,parking,,,,,,,,,,surface,,,30.270507,59.9516017,POINT
"953835624",nodes,parking,,,,,,,,,,,,,30.275532,59.9413545,POINT
"1611811747",nodes,school,,,yes,,,,,,,,Mo-Fr 08:00-20:00,Школа № 29,30.2672128,59.944606,POINT
"84045956",ways_poly,,,,apartments,,,,,,,,,,30.2815742462321,59.9425266148982,POLYGON
"84045842",ways_poly,,,,yes,,,,,,,,,,30.28143525,59.94178875,POLYGON
"84046160",ways_poly,,,,yes,,,,,,,,,,30.2813384986347,59.941719851064,POLYGON
"84159181",ways_poly,,,,garages,,,,,,,,,,30.2813703954176,59.9414247391634,POLYGON
"1107765611",ways_poly,,,,garages,,,,,,,,,,30.2815467976553,59.9414858370764,POLYGON
"84046219",ways_poly,,,,yes,,,,,,,,,,30.2815023476811,59.941581799346,POLYGON
"84159203",ways_poly,,,,garages,,,,,,,,,,30.2817701760206,59.9417868843154,POLYGON
"84046207",ways_poly,,,,yes,,,,,,,,,,30.2814358615114,59.9410994911218,POLYGON
"107312709",ways_poly,,,,yes,,,,,,,,,,30.2812624704551,59.9447836522823,POLYGON
"683746200",ways_poly,,,,yes,,,,,,,,,,30.2814315115354,59.9447574118171,POLYGON
"683746226",ways_poly,,,,yes,,,,,,,,,,30.2813785981649,59.9445510921789,POLYGON
"683746217",ways_poly,,,,yes,,,,,,,,,,30.2818601415732,59.944354110377,POLYGON
"84046008",ways_poly,,,,yes,,,,,,,,,,30.283907979856,59.9406711418325,POLYGON
"875347305",ways_poly,parking,,,,,,,,,,surface,,,30.28466725,59.94389365,POLYGON
"1111120270",ways_poly,,,,roof,,,,,,,,,,30.2847371417068,59.9430576045064,POLYGON
"1111120262",ways_poly,,,,roof,,,,,,,,,,30.2849087040558,59.9430070981372,POLYGON
"84045873",ways_poly,,,,apartments,,,,,,,,,,30.284686905366,59.9423339843072,POLYGON
"84046025",ways_poly,,,,yes,,,,,,,,,,30.2844338021875,59.9418218018303,POLYGON
"84045867",ways_poly,,,,yes,,,,,,,,,,30.284250232717,59.9427072541729,POLYGON
"1110042779",ways_poly,parking,,,,,,,,,,,,,30.28450745,59.943086,POLYGON
"1110042775",ways_poly,,,,roof,,,,,,,,,,30.2845769956922,59.9432239747042,POLYGON
"84046205",ways_poly,,,,apartments,,,,,,,,,,30.284406987539,59.9431595144161,POLYGON
"84046200",ways_poly,,,,apartments,,,,,,,,,,30.2842369633996,59.9433349082278,POLYGON
"84046015",ways_poly,,,,yes,,,,,,,,,,30.2841120742372,59.9432053839947,POLYGON
"84045813",ways_poly,,,,yes,,,,,,,,,,30.28404335,59.9427707,POLYGON
"84045860",ways_poly,,,,yes,,,,,,,,,,30.2839936886459,59.9422617026994,POLYGON
"84045849",ways_poly,,,,yes,,,,,,,,,,30.2839903499023,59.9421972540916,POLYGON
"84045899",ways_poly,,,,university,,,,,,,,,,30.2839347282417,59.9419582512214,POLYGON
"84045838",ways_poly,,,,yes,,,,,,,,,,30.2838696850236,59.9423330758708,POLYGON
"84046221",ways_poly,,,,yes,,,,,,,,,,30.2832184794226,59.942512080834,POLYGON
"84046065",ways_poly,,,,yes,,,,,,,,,,30.2834535872776,59.9427331291794,POLYGON
"84046027",ways_poly,,,,yes,,,,,,,,,,30.2835630960629,59.94305445733,POLYGON
"84046162",ways_poly,,,,yes,,,,,,,,,,30.2835578708689,59.9431852077861,POLYGON
"84046180",ways_poly,,,,yes,,,,,,,,,,30.2833261720091,59.9435040705122,POLYGON
"84046028",ways_poly,,,,yes,,,,,,,,,,30.2830541831951,59.9435897998704,POLYGON
"84045854",ways_poly,,,,yes,,,,,,,,,,30.2830453427003,59.9434869456921,POLYGON
"84045822",ways_poly,,,,yes,,,,,,,,,,30.2828671758403,59.9435131337339,POLYGON
"84045827",ways_poly,,,,yes,,,,,,,,,,30.2825930765603,59.9434322631075,POLYGON
"84045814",ways_poly,,,,yes,,,,,,,,,,30.2822533743784,59.9433576556658,POLYGON
"84046191",ways_poly,,,,school,,,,,,,,,,30.2821912892295,59.9437929979646,POLYGON
"84045990",ways_poly,,,,apartments,,,,,,,,,,30.282082078801,59.9426756136154,POLYGON
"84046144",ways_poly,,,,yes,,,,,,,,,,30.2819995281825,59.9427845314829,POLYGON
"84046166",ways_poly,,,,yes,,,,,,,,,,30.2819410984421,59.9417971257325,POLYGON
"84045934",ways_poly,,,,yes,,,,,,,,,,30.2817775326099,59.9419183623235,POLYGON
"84046083",ways_poly,,,,apartments,,,,,,,,,,30.2822688993333,59.9415091962306,POLYGON
"84046132",ways_poly,,,,yes,,,,,,,,,,30.2822586152577,59.9417672375792,POLYGON
"84046177",ways_poly,,,,apartments,,,,,,,,,,30.282572140769,59.9415961679229,POLYGON
"84045954",ways_poly,,,,yes,,,,,,,,,,30.2825637810475,59.9421257544193,POLYGON
"84045925",ways_poly,,,,apartments,,,,,,,,,,30.2830505266797,59.941732824933,POLYGON
"84046029",ways_poly,,,,yes,,,,,,,,,,30.2829617127346,59.9412173653504,POLYGON
"1107765612",ways_poly,,,,roof,,,,,,,,,,30.2820662563021,59.9413642250476,POLYGON
"84046002",ways_poly,,,,yes,,,,,,,,,,30.2832029187224,59.9409270399327,POLYGON
"84046085",ways_poly,,,,yes,,,,,,,,,,30.2839674310848,59.941009010132,POLYGON
"1111575672",ways_poly,,,,roof,,,,,,,,,,30.2823335197919,59.9445191816373,POLYGON
"1144871278",ways_poly,,,,kiosk,,,,,,,,,,30.2832404351478,59.9442618411132,POLYGON
"1144871281",ways_poly,,,,yes,,,,,,,,,,30.2835648175253,59.9440913898179,POLYGON
"84045984",ways_poly,,,,yes,,,,,,,,,,30.2829186442814,59.9441554805796,POLYGON
"84045801",ways_poly,,,,yes,,,,,,,,,,30.2846610105343,59.940242353223,POLYGON
"440186070",ways_poly,parking,,"20",,,,,,,,surface,,,30.283005361619,59.9404068482808,POLYGON
"84045853",ways_poly,,,,yes,,,,,,,,,,30.2839912305772,59.9401783262459,POLYGON
"84046107",ways_poly,place_of_worship,,,church,,,,,,,,,Церковь трёх святителей вселенских,30.2827964511727,59.9400331658459,POLYGON
"80146039",ways_poly,,,,yes,,,,,,,,,,30.2817389038942,59.9399394427548,POLYGON
"80146001",ways_poly,,,,yes,,,,,,,,,,30.2821908626661,59.9395595083804,POLYGON
"263201353",ways_poly,,,,,,,,,park,,,,,30.2817759187696,59.9385640270063,POLYGON
"80146046",ways_poly,,,,apartments,,,,,,,,,,30.2816641339906,59.9393298512146,POLYGON
"263201358",ways_poly,,,,,,,,,park,,,,,30.2816228883164,59.9390442101414,POLYGON
"954724135",ways_poly,,,,service,,,,,,,,,,30.2813568381786,59.9394252645936,POLYGON
"79421025",ways_poly,,,,yes,,,,,,,,,,30.2815238043988,59.9382440428129,POLYGON
"82829296",ways_poly,,,,yes,,,,,,,,,,30.2817722502649,59.9380151427717,POLYGON
"79421032",ways_poly,,,,yes,,,,,,,,,,30.282107874218,59.9376418789195,POLYGON
"79421049",ways_poly,,,,yes,,,,,,,,,,30.2821974519481,59.9378371293933,POLYGON
"79421018",ways_poly,,,,yes,,,,,,,,,,30.28235185,59.9376156,POLYGON
"79421031",ways_poly,,,,yes,,,,,,,,,,30.2825240455686,59.937739764129,POLYGON
"79421027",ways_poly,,,,yes,,,,,,,,,,30.2825657066454,59.9380569143695,POLYGON
"80175111",ways_poly,toilets,,,yes,,,,ГУП «Водоканал Санкт-Петербурга»,,,,09:00-21:00,,30.2825602282892,59.938826991199,POLYGON
"263201359",ways_poly,,,,,,,,,park,,,,,30.2829387736935,59.9389079695612,POLYGON
"79421054",ways_poly,,,,yes,,,,,,,,,,30.2830930823438,59.9386893602397,POLYGON
"79421048",ways_poly,,,,service,,,,,,,,,,30.2831325,59.9383425,POLYGON
"79421040",ways_poly,,,,yes,,,,,,,,,,30.2828546347416,59.9378334643362,POLYGON
"79421053",ways_poly,,,,yes,,,,,,,,,,30.2830442198177,59.9377428761074,POLYGON
"79421045",ways_poly,,,,yes,,,,,,,,,,30.2836644370031,59.9376544360782,POLYGON
"79421043",ways_poly,,,,yes,,,,,,,,,,30.2840923639956,59.937989604197,POLYGON
"263201357",ways_poly,parking,,,,,,,,,,surface,,,30.2840179737337,59.9391921800311,POLYGON
"263201348",ways_poly,,,,,,,,,park,,,,,30.2840243234205,59.9392750181401,POLYGON
"79421046",ways_poly,,,,yes,,,,,,,,,,30.283453082478,59.938550943649,POLYGON
"84045806",ways_poly,place_of_worship,,,chapel,,,,,,,,,Часовня в честь Великого князя Киевского Владимира,30.2832656540411,59.9394107355132,POLYGON
"84046074",ways_poly,place_of_worship,,,cathedral,,,,,,,,,Собор святого апостола Андрея Первозванного,30.2832698247479,59.9397866531005,POLYGON
"263201354",ways_poly,,,,,,,,,park,,,,,30.2836938370922,59.9396296119399,POLYGON
"84045896",ways_poly,,,,yes,,,,,,,,,,30.2835667730094,59.9401436899397,POLYGON
"263201363",ways_poly,,,,,,,,,park,,,,,30.2847545380747,59.9399422135556,POLYGON
"79421020",ways_poly,,,,yes,,,,,,,,,,30.2843633957922,59.9378274981146,POLYGON
"79421021",ways_poly,,,,yes,,,,,,,,,,30.2843706231831,59.9376348215757,POLYGON
"79421028",ways_poly,,,,yes,,,,,,,,,,30.2846950689761,59.9375299013236,POLYGON
"1101225765",ways_poly,,,,retail,,,,,,,,10:00-22:00,Дедас Пури,30.2852386926926,59.9389870404388,POLYGON
"82802129",ways_poly,,,,service,,,,,,,,,,30.2855322677096,59.9387476517315,POLYGON
"1101225774",ways_poly,,,,retail,,,,,,,,,,30.2854653113091,59.9388629832084,POLYGON
"1102929712",ways_poly,,,,service,,,,,,,,,,30.2857559900373,59.9387131230386,POLYGON
"1102929706",ways_poly,,,,service,,,,,,,,,,30.285817217608,59.9388694026449,POLYGON
"1102929709",ways_poly,,,,retail,,,,,,,,,,30.2857271887744,59.9389368810931,POLYGON
"82802174",ways_poly,,,,service,,,,,,,,,,30.2856710739907,59.9387875023766,POLYGON
"1106637761",ways_poly,,,,service,,,,,,,,,,30.2857056675682,59.9392579593441,POLYGON
"1106637767",ways_poly,,,,retail,,,,,,,,09:00-21:00,Мохозин,30.2858806520361,59.939129005049,POLYGON
"1102929710",ways_poly,cafe,,,retail,,,,,,,,Mo-Su 11:00-22:00,Takeru Ichiba,30.2859052671175,59.9389993908929,POLYGON
"1102929705",ways_poly,,,,service,,,,,,,,,,30.2859878108579,59.9388806655109,POLYGON
"83056663",ways_poly,,,,yes,,,,,,,,,,30.2859239488785,59.9385470837074,POLYGON
"82802151",ways_poly,,,,yes,,,,,,,,,,30.2856865276278,59.9376067438682,POLYGON
"61410572",ways_poly,,,,yes,,,,,,,,,,30.2859801349937,59.9377688625573,POLYGON
"82802106",ways_poly,,,,yes,,,,,,,,,,30.2866930713881,59.9376222120854,POLYGON
"82802155",ways_poly,,,,service,,,,,,,,,,30.286869267277,59.9381467480634,POLYGON
"82802090",ways_poly,,,,apartments,,,,,,,,,,30.2864432377101,59.9387620225654,POLYGON
"1102929707",ways_poly,,,,service,,,,,,,,,,30.2861594308302,59.9389197182337,POLYGON
"84046005",ways_poly,,,,service,,,,,,,,,,30.2863354932612,59.9399250462507,POLYGON
"82802186",ways_poly,,,,yes,,,,,,,,,,30.2867812258318,59.9395268517288,POLYGON
"263201351",ways_poly,parking,,,,,,,,,,surface,,,30.2851388436065,59.9395158646339,POLYGON
"263201347",ways_poly,,,,,,,,,park,,,,,30.2851750258314,59.9395961425257,POLYGON
"84045851",ways_poly,,,,yes,,,,,,,,,,30.2827532925913,59.9402203612657,POLYGON
"84045831",ways_poly,,,,yes,,,,,,,,,,30.2830518071728,59.9403081789118,POLYGON
"82802097",ways_poly,,,,yes,,,,,,,,,,30.2875631069494,59.9369515448608,POLYGON
"82802182",ways_poly,marketplace,,,yes,,,,ООО «Василеостровский рынок»,,,,09:00-21:00,Василеостровский рынок,30.2857161734111,59.9392770603912,POLYGON
"107173556",ways_poly,,,,yes,,,,,,,,,Бизнес-центр «Голицын»,30.2768151904318,59.9350627379971,POLYGON
"107173547",ways_poly,,,,yes,,,,,,,,,Бизнес-центр «Преображенский»,30.2751006782998,59.9352048681919,POLYGON
"107173548",ways_poly,,,,yes,,,,,,,,,,30.2752087167071,59.9348006871526,POLYGON
"107214845",ways_poly,,,,yes,,,,,,,,,,30.275137243752,59.9340400178135,POLYGON
"767891300",ways_poly,,,,yes,,,,,,,,,,30.2748703,59.93397615,POLYGON
"107214858",ways_poly,,,,yes,,,,,,,,,,30.2742948651182,59.9338217068939,POLYGON
"107214851",ways_poly,,,,yes,,,,,,,,,,30.2739023045233,59.9343707783837,POLYGON
"107214872",ways_poly,,,,yes,,,,,,,,,,30.2736729751069,59.9337318598806,POLYGON
"107214866",ways_poly,,,,yes,,,,,,,,,,30.2722081709453,59.9347836318048,POLYGON
"768335435",ways_poly,,,,yes,,,,,,,,,,30.2719303746774,59.9352574028214,POLYGON
"768335434",ways_poly,,,,yes,,,,,,,,,,30.2718656434794,59.9351752622759,POLYGON
"46968281",ways_poly,,,,yes,,,,,,,,,,30.2718002615318,59.9348188135174,POLYGON
"51155996",ways_poly,,,,yes,,,,,,,,,,30.27180395,59.9336472,POLYGON
"107214869",ways_poly,,,,yes,,,,,,,,,Дом Александровской мужской больницы,30.2722339948922,59.934563949575,POLYGON
"767903872",ways_poly,parking,,,,,,,,,asphalt,surface,,,30.2725404886798,59.9336434976032,POLYGON
"51173843",ways_poly,,,,yes,,,,,,,,,,30.2728917255246,59.933775800376,POLYGON
"311821253",ways_poly,,,,pavilion,,,,,,,,,,30.2727339643746,59.933967100691,POLYGON
"51173804",ways_poly,,,,yes,,,,,,,,,,30.2728670108727,59.9343471484836,POLYGON
"46968262",ways_poly,,,,yes,,,,,,,,,,30.2724930334333,59.9342081771383,POLYGON
"107214835",ways_poly,,,,yes,,,,,,,,,,30.2725939963212,59.9350155618675,POLYGON
"107214862",ways_poly,,,,yes,,,,,,,,,,30.2728624673258,59.9352860117568,POLYGON
"107214826",ways_poly,,,,yes,,,,,,,,,,30.2729030632222,59.9351803205522,POLYGON
"107214833",ways_poly,,,,yes,,,,,,,,,,30.2728820042732,59.9349987618628,POLYGON
"768363794",ways_poly,,,,yes,,,,,,,,,,30.2730778003443,59.9348279438332,POLYGON
"107214849",ways_poly,,,,yes,,,,,,,,,,30.273259759618,59.9344169087257,POLYGON
"311821242",ways_poly,,,,,,,,,park,,,,,30.27302295,59.934155,POLYGON
"51156441",ways_poly,,,,,,,,,park,,,,,30.2732639233202,59.9316279891968,POLYGON
"767872919",ways_poly,,,,yes,,,,,,,,,,30.2720100242036,59.932006507248,POLYGON
"112134933",ways_poly,,,,yes,,,,,,,,,,30.2723705822187,59.9320959358134,POLYGON
"112134925",ways_poly,,,,yes,,,,,,,,,,30.27204975,59.93332405,POLYGON
"61411145",ways_poly,,,,yes,,,,,,,,,,30.2705303631742,59.9321732027638,POLYGON
"980655907",ways_poly,parking,,,,,,,,,,surface,,,30.2711639028645,59.9314290104579,POLYGON
"219412838",ways_poly,,,,,,,,,park,,,,,30.2714664836729,59.9304427435323,POLYGON
"980655917",ways_poly,parking,,,,,,,,,,surface,,,30.2707978650401,59.9312395989163,POLYGON
"988373364",ways_poly,parking,,,,,,,,,,,,,30.2701187626982,59.9307206094212,POLYGON
"980655926",ways_poly,,,,service,,,,,,,,,,30.2704510139266,59.9307419294391,POLYGON
"865760569",ways_poly,,,,yes,,,,,,,,,,30.2697464162982,59.9318629017719,POLYGON
"219385028",ways_poly,parking,,,,,,,,,,surface,,,30.269717997193,59.9325464482278,POLYGON
"219385020",ways_poly,,,,yes,,,,,,,,,,30.2696234149648,59.9326675488646,POLYGON
"51069888",ways_poly,,,,yes,,,,,,,,,,30.269496390198,59.9339852089897,POLYGON
"51069889",ways_poly,,,,yes,,,,,,,,,,30.2696982049257,59.9337223025106,POLYGON
"112134920",ways_poly,,,,yes,,,,,,,,,,30.2697824971348,59.9342025530475,POLYGON
"112134927",ways_poly,,,,yes,,,,,,,,,,30.2695839921469,59.9343329359344,POLYGON
"32273606",ways_poly,,,,yes,,,,,,,,,,30.2701517569248,59.9348500067448,POLYGON
"51160370",ways_poly,,,,yes,,,,,,,,,,30.2702880160285,59.934092572311,POLYGON
"51072219",ways_poly,,,,yes,,,,,,,,,,30.2702663396677,59.9338862853714,POLYGON
"32209741",ways_poly,,,,yes,,,,,,,,,,30.270784,59.93433865,POLYGON
"31831283",ways_poly,,,,apartments,,,,,,,,,,30.2711613396191,59.9340089374284,POLYGON
"31831286",ways_poly,,,,yes,,,,,,,,,,30.2713958471039,59.9342998954397,POLYGON
"32434767",ways_poly,,,,yes,,,,,,,,,,30.2714692829253,59.9352046802227,POLYGON
"32004482",ways_poly,,,,yes,,,,,,,,,,30.2709492099346,59.9347797910807,POLYGON
"51174239",ways_poly,,,,yes,,,,,,,,,,30.270629278565,59.9350384678025,POLYGON
"865760567",ways_poly,,,,service,,,,,,,,,,30.27051105,59.93460155,POLYGON
"246499921",ways_poly,,,,,,,,,park,,,,,30.2690688027152,59.9353554144709,POLYGON
"246499922",ways_poly,,,,,,,,,park,,,,,30.2695436955975,59.9349655570917,POLYGON
"32273617",ways_poly,,,,yes,,,,,,,,,,30.2694610696461,59.9346983759533,POLYGON
"219385025",ways_poly,,,,residential,,,,,,,,,,30.2684879307382,59.9337093309701,POLYGON
"837942736",ways_poly,,,,service,,,,,,,,,,30.268139,59.93410005,POLYGON
"160229193",ways_poly,,,,yes,,,,,,,,,,30.2682194319951,59.934145614373,POLYGON
"45965956",ways_poly,community_centre,,,yes,,,,,,,,,Дом молодёжи Василеостровского района,30.2665742878155,59.9350108666238,POLYGON
"246499924",ways_poly,,,,,,,,,park,,,,,30.2664359599103,59.9345664925206,POLYGON
"45965982",ways_poly,,,,yes,,,,,,,,,,30.2656390621505,59.9352094751876,POLYGON
"686462947",ways_poly,,,,yes,,,,,,,,,,30.2657401076498,59.9350171822688,POLYGON
"160229197",ways_poly,,,,yes,,,,,,,,,,30.2664307896067,59.9337844899506,POLYGON
"827692105",ways_poly,,,,service,,,,,,,,,,30.2670633491832,59.9336689914423,POLYGON
"246499919",ways_poly,,,,,,,,,park,,,,,30.2669873694821,59.9342156735522,POLYGON
"114538182",ways_poly,place_of_worship,,,chapel,,,,,,,,"Mo-Fr 12:00-19:00; Sa 12:00-15:00; Su 15:00-18:00",Часовня святителя Спиридона Тримифунтского,30.2674998851422,59.9348230687363,POLYGON
"837942740",ways_poly,waste_disposal,,,roof,,,,,,,,,,30.26713085,59.9336173,POLYGON
"359413520",ways_poly,,,,residential,,,,,,,,,,30.2671251307181,59.9332387252474,POLYGON
"837942739",ways_poly,,,,roof,,,,,,,,,,30.2671669129229,59.9332154955448,POLYGON
"359413491",ways_poly,,,,residential,,,,,,,,,,30.2672815652854,59.9328546584505,POLYGON
"359413495",ways_poly,,,,yes,,,,,,,,,,30.2672532624287,59.9320021050781,POLYGON
"100113575",ways_poly,,,,yes,,,,,,,,,,30.2668466815767,59.9318356884584,POLYGON
"691719160",ways_poly,,,,yes,,,,,,,,,,30.2668199765291,59.9324761586788,POLYGON
"160229195",ways_poly,,,,yes,,,,,,,,,,30.2665608150039,59.9334570662479,POLYGON
"100720370",ways_poly,,,,office,,,,,,,,,,30.2663943616496,59.9326138336983,POLYGON
"100058171",ways_poly,,,,yes,,,,,,,,,,30.2663053802703,59.9329128153638,POLYGON
"981563764",ways_poly,,,,service,,,,,,,,,,30.2658558273599,59.9328841120702,POLYGON
"346858591",ways_poly,,,,yes,,,,,,,,,,30.2656349149426,59.9319122828042,POLYGON
"346858592",ways_poly,,,,yes,,,,,,,,,,30.266045308053,59.9317591865681,POLYGON
"100720372",ways_poly,,,,yes,,,,,,,,,,30.2663958863819,59.930791450039,POLYGON
"346858593",ways_poly,,,,yes,,,,,,,,,,30.2662727,59.93153575,POLYGON
"116609889",ways_poly,,,,yes,,,,,,,,,,30.266495550171,59.9298475979921,POLYGON
"346858596",ways_poly,,,,yes,,,,,,,,,,30.2668014,59.9310666,POLYGON
"346858595",ways_poly,,,,yes,,,,,,,,,,30.2667962371285,59.9313497807391,POLYGON
"691719154",ways_poly,,,,yes,,,,,,,,,,30.267492145038,59.9313746116276,POLYGON
"100720371",ways_poly,,,,yes,,,,,,,,,,30.2672032323623,59.9305646825167,POLYGON
"100720373",ways_poly,,,,yes,,,,,,,,,,30.2677102236409,59.9301510777628,POLYGON
"116609897",ways_poly,,,,yes,,,,,,,,,,30.2685156297397,59.929995875098,POLYGON
"369536605",ways_poly,,,,commercial,,,,,,,,,АХЧ,30.2682603017204,59.9306490529194,POLYGON
"116609890",ways_poly,,,,yes,,,,,,,,,,30.2679498813043,59.93110280453,POLYGON
"767872918",ways_poly,parking,,,,,,,,,asphalt,surface,,,30.2676420484057,59.932028691841,POLYGON
"359413490",ways_poly,,,,residential,,,,,,,,,,30.2676503407068,59.9326881281417,POLYGON
"359413505",ways_poly,,,,residential,,,,,,,,,,30.2677142264615,59.9329829830383,POLYGON
"219412831",ways_poly,,,,apartments,,,,,,,,,,30.2677639616203,59.9334215818837,POLYGON
"219412830",ways_poly,,,,yes,,,,,,,,,,30.2681132737527,59.9331193219905,POLYGON
"219412828",ways_poly,,,,yes,,,,,,,,,,30.268352,59.93333445,POLYGON
"1103711355",ways_poly,,,,yes,,,,,,,,,,30.2685187,59.9327136,POLYGON
"219412833",ways_poly,,,,yes,,,,,,,,,,30.2691666826173,59.9331454847938,POLYGON
"219412829",ways_poly,,,,yes,,,,,,,,,,30.2690514312265,59.9334450809293,POLYGON
"219385023",ways_poly,,,,yes,,,,,,,,,,30.2695885129694,59.93283675975,POLYGON
"219385022",ways_poly,,,,yes,,,,,,,,,,30.2694099866498,59.9324839601844,POLYGON
"980655909",ways_poly,,,,yes,,,,,,,,,,30.2692312839975,59.9316395440983,POLYGON
"359413524",ways_poly,,,,residential,,,,,,,,,,30.2689019692785,59.9314440517302,POLYGON
"691719152",ways_poly,,,,yes,,,,,,,,,,30.268932868713,59.9306408626602,POLYGON
"378124948",ways_poly,,,,,,,,,park,,,,Директорский садик,30.2686272856388,59.9297087844298,POLYGON
"116609896",ways_poly,,,,yes,,,,,,,,,,30.2678838461981,59.9294919933221,POLYGON
"104358761",ways_poly,,,,yes,,,,,,,,,,30.2671378950352,59.9291662473254,POLYGON
"769750136",ways_poly,,,,yes,,,,,,,,,,30.266942699128,59.9289566447829,POLYGON
"117952627",ways_poly,,,,yes,,,,,,,,,,30.2664807867946,59.9293586137145,POLYGON
"769750139",ways_poly,,,,yes,,,,,,,,,,30.266536075445,59.929230218577,POLYGON
"117952634",ways_poly,,,,yes,,,,,,,,,,30.2659914405488,59.9293822647549,POLYGON
"117952639",ways_poly,,,,yes,,,,,,,,,,30.2658506311211,59.9289998261113,POLYGON
"117952635",ways_poly,,,,yes,,,,,,,,,,30.2660275616622,59.9291095595523,POLYGON
"794502404",ways_poly,parking,,,,,,,,,,surface,,,30.2914264845721,59.9372028270773,POLYGON
"686122146",ways_poly,parking,,,,,,,,,,street_side,,,30.2886564,59.9369595,POLYGON
"82802130",ways_poly,,,,residential,,,,,,,,,,30.2882301830919,59.9373836262228,POLYGON
"82802160",ways_poly,,,,yes,,,,,,,,,,30.2880317149508,59.9370226205572,POLYGON
"82802115",ways_poly,,,,residential,,,,,,,,,,30.2877281733826,59.9372836143572,POLYGON
"982044286",ways_poly,,,,garages,,,,,,,,,,30.2873998802279,59.9372401527532,POLYGON
"82806004",ways_poly,,,,garages,,,,,,,,,,30.2874842213905,59.9371745170132,POLYGON
"975443052",ways_poly,,,,roof,,,,,,,,,,30.2872956154107,59.9368720781525,POLYGON
